Turn| Alive |infected|  Dead |Survivors| Cured |Vaccines|        City        |Event
   1|  28650|    3390|    226|        0|      0|       0|   Alice Springs    |The city has its first infected case
   2| 178875|      55|      5|        0|      0|       0|     Townsville     |The city has its first infected case
   2| 145927|      55|      5|        0|      0|       0|       Darwin       |The city has its first infected case
   2| 114035|      55|      5|        0|      0|       0|     Toowoomba      |The city has its first infected case
   2|  37136|      55|      5|        0|      0|       0|       Dubbo        |The city has its first infected case
   2|  30693|      55|      5|        0|      0|       0| Kalgoorlie Boulder |The city has its first infected case
   2|  14226|      55|      5|        0|      0|       0|    Port Augusta    |The city has its first infected case
   3|  23833|   23833|   3567|        0|      0|       0|   Alice Springs    |Everyone in the city is infected
   4|2360241|       0|      3|        0|      0|       0|      Brisbane      |The city has its first infected case
   4|2360241|       0|      3|        0|      0|       0|      Brisbane      |The city has become infection free
   4|2022044|       0|      2|        0|      0|       0|       Perth        |The city has its first infected case
   4|2022044|       0|      2|        0|      0|       0|       Perth        |The city has become infection free
   4|1324279|       0|      2|        0|      0|       0|      Adelaide      |The city has its first infected case
   4|1324279|       0|      2|        0|      0|       0|      Adelaide      |The city has become infection free
   4| 436171|       0|      1|        0|      0|       0|     Newcastle      |The city has its first infected case
   4| 436171|       0|      1|        0|      0|       0|     Newcastle      |The city has become infection free
   4| 317404|       0|      3|        0|      0|       0|   Sunshine Coast   |The city has its first infected case
   4| 317404|       0|      3|        0|      0|       0|   Sunshine Coast   |The city has become infection free
   4| 150042|       5|      5|        0|      0|       0|       Cairns       |The city has its first infected case
   4|  39755|       0|      1|        0|      0|       0|  Bathurst Orange   |The city has its first infected case
   4|  39755|       0|      1|        0|      0|       0|  Bathurst Orange   |The city has become infection free
   4|  80755|       0|      3|        0|      0|       0|       Mackay       |The city has its first infected case
   4|  80755|       0|      3|        0|      0|       0|       Mackay       |The city has become infection free
   4|  55960|       0|      1|        0|      0|       0|    Wagga Wagga     |The city has its first infected case
   4|  55960|       0|      1|        0|      0|       0|    Wagga Wagga     |The city has become infection free
   4|  50998|       0|      3|        0|      0|       0|      Mildura       |The city has its first infected case
   4|  50998|       0|      3|        0|      0|       0|      Mildura       |The city has become infection free
   4|  41978|       0|      1|        0|      0|       0|      Tamworth      |The city has its first infected case
   4|  41978|       0|      1|        0|      0|       0|      Tamworth      |The city has become infection free
   4|  38289|       0|      2|        0|      0|       0|     Geraldton      |The city has its first infected case
   4|  38289|       0|      2|        0|      0|       0|     Geraldton      |The city has become infection free
   4|  33915|       0|      2|        0|      0|       0|       Albany       |The city has its first infected case
   4|  33915|       0|      2|        0|      0|       0|       Albany       |The city has become infection free
   4|  16099|   16099|   8933|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   4|  14776|       0|      3|        0|      0|       0|       Broome       |The city has its first infected case
   4|  14776|       0|      3|        0|      0|       0|       Broome       |The city has become infection free
   5|  10932|   10932|  12577|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   6|   7638|    7638|  15122|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   6|  11487|   11487|   2580|        0|      0|       0|    Port Augusta    |Everyone in the city is infected
   7|5029768|       0|      3|        0|      0|       0|       Sydney       |The city has its first infected case
   7|5029768|       0|      3|        0|      0|       0|       Sydney       |The city has become infection free
   7| 646983|       0|      5|        0|      0|       0|     Gold Coast     |The city has its first infected case
   7| 646983|       0|      5|        0|      0|       0|     Gold Coast     |The city has become infection free
   7| 435019|       0|      1|        0|      0|       0|      Canberra      |The city has its first infected case
   7| 435019|       0|      1|        0|      0|       0|      Canberra      |The city has become infection free
   7|  90576|       0|      4|        0|      0|       0|   Albury Wodonga   |The city has its first infected case
   7|  90576|       0|      4|        0|      0|       0|   Albury Wodonga   |The city has become infection free
   7|  78797|      10|      5|        0|      0|       0|    Rockhampton     |The city has its first infected case
   7|  70134|       0|      1|        0|      0|       0|   Coffs Harbour    |The city has its first infected case
   7|  70134|       0|      1|        0|      0|       0|   Coffs Harbour    |The city has become infection free
   7|  70310|       0|      3|        0|      0|       0|     Bundaberg      |The city has its first infected case
   7|  70310|       0|      3|        0|      0|       0|     Bundaberg      |The city has become infection free
   7|  52806|       0|      3|        0|      0|       0|     Hervey Bay     |The city has its first infected case
   7|  52806|       0|      3|        0|      0|       0|     Hervey Bay     |The city has become infection free
   7|  25300|   25300|   8983|        0|      0|       0|       Dubbo        |Everyone in the city is infected
   7|  46247|       0|      2|        0|      0|       0|   Port Macquarie   |The city has its first infected case
   7|  46247|       0|      2|        0|      0|       0|   Port Macquarie   |The city has become infection free
   7|  19222|   19222|   8915|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is infected
   7|  34618|       0|      3|        0|      0|       0|    Warrnambool     |The city has its first infected case
   7|  34618|       0|      3|        0|      0|       0|    Warrnambool     |The city has become infection free
   7|  74113|       0|      3|        0|      0|       0|      Bunbury       |The city has its first infected case
   7|  74113|       0|      3|        0|      0|       0|      Bunbury       |The city has become infection free
   7|   6055|    6055|  17140|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   7|   7997|    7997|   5245|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
   8| 137000|  137000|  29961|        0|      0|       0|     Townsville     |Everyone in the city is infected
   8| 104052|  104052|  29961|        0|      0|       0|       Darwin       |Everyone in the city is infected
   8|  72125|   72125|  29926|        0|      0|       0|     Toowoomba      |Everyone in the city is infected
   8|  17223|   17223|  14723|        0|      0|       0|       Dubbo        |Everyone in the city is dead
   8|  13302|   13302|  13349|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
   8|   6867|    6867|  19428|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   8|   5909|    5909|   7214|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
   9|  92952|   92952|  60944|        0|      0|       0|     Townsville     |Everyone in the city is dead
   9|  70715|   70715|  53532|        0|      0|       0|       Darwin       |Everyone in the city is dead
   9|  48942|   48942|  46240|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
   9|  46448|   46448|   4567|        0|      0|       0|      Mildura       |Everyone in the city is infected
   9|  45086|       0|      2|        0|      0|       0|     Gladstone      |The city has its first infected case
   9|  45086|       0|      2|        0|      0|       0|     Gladstone      |The city has become infection free
   9|  11949|   11949|  18705|        0|      0|       0|       Dubbo        |Everyone in the city is dead
   9|   9371|    9371|  16472|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
   9|  11687|   11687|  23323|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
   9|  12859|   12859|   4463|        0|      0|       0|       Broome       |Everyone in the city is infected
   9|   4478|    4478|   8706|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  10|4725316|       0|      4|        0|      0|       0|     Melbourne      |The city has its first infected case
  10|4725316|       0|      4|        0|      0|       0|     Melbourne      |The city has become infection free
  10| 295671|      10|      5|        0|      0|       0|     Wollongong     |The city has its first infected case
  10| 192395|      10|      5|        0|      0|       0|      Geelong       |The city has its first infected case
  10|  64479|   64479|  82437|        0|      0|       0|     Townsville     |Everyone in the city is dead
  10| 117951|  117951|  33959|        0|      0|       0|       Cairns       |Everyone in the city is infected
  10|  49474|   49474|  70023|        0|      0|       0|       Darwin       |Everyone in the city is dead
  10|  33839|   33839|  57519|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  10|  31799|   31799|   6474|        0|      0|       0|  Bathurst Orange   |Everyone in the city is infected
  10|  65297|   65297|  16971|        0|      0|       0|       Mackay       |Everyone in the city is infected
  10|  48016|   48016|   6748|        0|      0|       0|    Wagga Wagga     |Everyone in the city is infected
  10|  31950|   31950|  15216|        0|      0|       0|      Mildura       |Everyone in the city is dead
  10|  50693|       0|      4|        0|      0|       0|Shepparton Mooroopna|The city has its first infected case
  10|  50693|       0|      4|        0|      0|       0|Shepparton Mooroopna|The city has become infection free
  10|   9007|    9007|  21707|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  10|  33999|   33999|   6499|        0|      0|       0|      Tamworth      |Everyone in the city is infected
  10|   7102|    7102|  18839|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  10|  28663|   28663|   8543|        0|      0|       0|     Geraldton      |Everyone in the city is infected
  10|  24140|   24140|   7970|        0|      0|       0|       Albany       |Everyone in the city is infected
  10|  15471|   15471|  28480|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  10|  11212|   11212|   8200|        0|      0|       0|       Broome       |Everyone in the city is dead
  10|   3783|    3783|   9966|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  11| 242405|  242405|  59614|        0|      0|       0|   Sunshine Coast   |Everyone in the city is infected
  11|  49417|   49417|  98909|        0|      0|       0|     Townsville     |Everyone in the city is dead
  11|  83417|   83417|  61764|        0|      0|       0|       Cairns       |Everyone in the city is dead
  11|  37969|   37969|  82679|        0|      0|       0|       Darwin       |Everyone in the city is dead
  11|  25261|   25261|  65939|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  11|  21638|   21638|  13686|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  11|  46290|   46290|  32401|        0|      0|       0|       Mackay       |Everyone in the city is dead
  11|  33223|   33223|  17822|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  11|  22804|   22804|  22817|        0|      0|       0|      Mildura       |Everyone in the city is dead
  11|   8854|    8854|  24658|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  11|  23166|   23166|  14221|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  11|   6787|    6787|  21101|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  11|  20496|   20496|  15375|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  11|  16923|   16923|  13610|        0|      0|       0|       Albany       |Everyone in the city is dead
  11|  15755|   15755|  33731|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  11|   9837|    9837|  11479|        0|      0|       0|       Broome       |Everyone in the city is dead
  11|   4204|    4204|  11367|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  12|2083749| 2083749| 202990|        0|      0|       0|      Brisbane      |Everyone in the city is infected
  12| 329347|  329347|  75485|        0|      0|       0|     Newcastle      |Everyone in the city is infected
  12| 168946|  168946| 115929|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  12|  40104|   40104| 112277|        0|      0|       0|     Townsville     |Everyone in the city is dead
  12|  59220|   59220|  81503|        0|      0|       0|       Cairns       |Everyone in the city is dead
  12|  30555|   30555|  92864|        0|      0|       0|       Darwin       |Everyone in the city is dead
  12|  24741|   24741|  74185|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  12| 101588|       0|      1|        0|      0|       0|      Ballarat      |The city has its first infected case
  12| 101588|       0|      1|        0|      0|       0|      Ballarat      |The city has become infection free
  12|  95587|       0|      1|        0|      0|       0|      Bendigo       |The city has its first infected case
  12|  95587|       0|      1|        0|      0|       0|      Bendigo       |The city has become infection free
  12|  14858|   14858|  18638|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  12|  33206|   33206|  43469|        0|      0|       0|       Mackay       |Everyone in the city is dead
  12|  70983|   70983|  10401|        0|      0|       0|    Rockhampton     |Everyone in the city is infected
  12|  68700|   68700|   5905|        0|      0|       0|     Bundaberg      |Everyone in the city is infected
  12|  23139|   23139|  25534|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  12|  18639|   18639|  29029|        0|      0|       0|      Mildura       |Everyone in the city is dead
  12|  51180|   51180|   5844|        0|      0|       0|     Hervey Bay     |Everyone in the city is infected
  12|  10762|   10762|  28245|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  12|  16099|   16099|  19587|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  12|  43603|   43603|   5256|        0|      0|       0|   Port Macquarie   |Everyone in the city is infected
  12|   7737|    7737|  23680|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  12|  32737|   32737|   4322|        0|      0|       0|    Warrnambool     |Everyone in the city is infected
  12|  16003|   16003|  20709|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  12|  70184|   70184|   6331|        0|      0|       0|      Bunbury       |Everyone in the city is infected
  12|  13283|   13283|  18037|        0|      0|       0|       Albany       |Everyone in the city is dead
  12|  14779|   14779|  38657|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  12|   8589|    8589|  14341|        0|      0|       0|       Broome       |Everyone in the city is dead
  12|   5780|    5780|  13293|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  13|1412337| 1412337| 673768|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  13|1547204| 1547204| 335139|        0|      0|       0|       Perth        |Everyone in the city is infected
  13| 839890|  839890| 338820|        0|      0|       0|      Adelaide      |Everyone in the city is infected
  13| 223312|  223312| 149922|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  13| 130407|  130407| 159397|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  13|  31937|   31937| 122922|        0|      0|       0|     Townsville     |Everyone in the city is dead
  13|  42329|   42329|  95612|        0|      0|       0|       Cairns       |Everyone in the city is dead
  13|  63203|   63203|  22889|        0|      0|       0|   Albury Wodonga   |Everyone in the city is infected
  13|  24261|   24261| 100950|        0|      0|       0|       Darwin       |Everyone in the city is dead
  13|  35566|   35566|  86040|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  13|  10629|   10629|  22180|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  13|  24921|   24921|  51776|        0|      0|       0|       Mackay       |Everyone in the city is dead
  13|  49617|   49617|  26940|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  13|  62315|   62315|   8459|        0|      0|       0|   Coffs Harbour    |Everyone in the city is infected
  13|  51325|   51325|  23013|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  13|  16587|   16587|  31063|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  13|  20833|   20833|  35973|        0|      0|       0|      Mildura       |Everyone in the city is dead
  13|  39231|   39231|  18921|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  13|  14934|   14934|  33223|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  13|  12375|   12375|  23711|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  13|  35331|   35331|  17033|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  13|  11830|   11830|  27623|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  13|  29170|   29170|  14045|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  13|  16627|   16627|  26251|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  13|  53058|   53058|  24016|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  13|  15084|   15084|  23064|        0|      0|       0|       Albany       |Everyone in the city is dead
  13|  13635|   13635|  43201|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  13|   7350|    7350|  16790|        0|      0|       0|       Broome       |Everyone in the city is dead
  13|  11741|   11741|  17206|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  14| 960823|  960823| 994042|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  14|1048309| 1048309| 684575|        0|      0|       0|       Perth        |Everyone in the city is dead
  14| 569094|  569094| 528518|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  14| 153737|  153737| 201167|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  14| 520670|  520670| 159245|        0|      0|       0|     Gold Coast     |Everyone in the city is infected
  14| 139962|  139962| 206050|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  14|  25148|   25148| 131304|        0|      0|       0|     Townsville     |Everyone in the city is dead
  14|  30446|   30446| 105760|        0|      0|       0|       Cairns       |Everyone in the city is dead
  14|  44028|   44028|  37565|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  14|  19088|   19088| 107312|        0|      0|       0|       Darwin       |Everyone in the city is dead
  14|  74572|   74572| 110897|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  14|   8997|    8997|  25179|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  14|  20368|   20368|  58565|        0|      0|       0|       Mackay       |Everyone in the city is dead
  14|  34966|   34966|  38595|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  14|  46600|   46600|  23992|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  14|  40097|   40097|  36378|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  14|  13322|   13322|  35503|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  14|  39886|   39886|  49268|        0|      0|       0|      Mildura       |Everyone in the city is dead
  14|  42303|   42303|   8430|        0|      0|       0|     Gladstone      |Everyone in the city is infected
  14|  31452|   31452|  29405|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  14|  19425|   19425|  39697|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  14|  13455|   13455|  28195|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  14|  32226|   32226|  27775|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  14|  27298|   27298|  36722|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  14|  43609|   43609|  28581|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  14|  29562|   29562|  36105|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  14|  54051|   54051|  42033|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  14|  30805|   30805|  33332|        0|      0|       0|       Albany       |Everyone in the city is dead
  14|  13044|   13044|  47549|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  14|   6325|    6325|  18898|        0|      0|       0|       Broome       |Everyone in the city is dead
  14|  32682|   32682|  28100|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  15| 666438|  666438|1216187|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  15| 712869|  712869| 922198|        0|      0|       0|       Perth        |Everyone in the city is dead
  15| 387933|  387933| 657829|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  15| 110694|  110694| 238065|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  15| 385371|  385371| 287701|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  15| 298231|  298231| 108026|        0|      0|       0|      Canberra      |Everyone in the city is infected
  15| 131895|  131895| 250015|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  15|  19733|   19733| 137881|        0|      0|       0|     Townsville     |Everyone in the city is dead
  15|  22026|   22026| 113101|        0|      0|       0|       Cairns       |Everyone in the city is dead
  15|  32811|   32811|  48501|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  15|  14941|   14941| 112292|        0|      0|       0|       Darwin       |Everyone in the city is dead
  15|  86081|   86081| 139590|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  15|  11922|   11922|  29152|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  15|  16336|   16336|  64010|        0|      0|       0|       Mackay       |Everyone in the city is dead
  15|  25605|   25605|  47129|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  15|  44763|   44763|  38913|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  15|  33121|   33121|  47418|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  15|  12661|   12661|  39723|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  15|  48248|   48248|  65350|        0|      0|       0|      Mildura       |Everyone in the city is dead
  15|  45788|   45788|   5711|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is infected
  15|  31640|   31640|  18976|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  15|  26066|   26066|  38093|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  15|  20373|   20373|  46487|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  15|  23931|   23931|  36171|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  15|  28767|   28767|  37364|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  15|  47682|   47682|  52615|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  15|  48600|   48600|  44781|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  15|  47024|   47024|  51779|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  15|  63720|   63720|  63273|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  15|  50250|   50250|  50081|        0|      0|       0|       Albany       |Everyone in the city is dead
  15|  14453|   14453|  52366|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  15|   5891|    5891|  20861|        0|      0|       0|       Broome       |Everyone in the city is dead
  15|  42591|   42591|  42296|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  16|3346649| 3346649|1204435|        0|      0|       0|       Sydney       |Everyone in the city is infected
  16| 468858|  468858|1372473|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  16| 488568|  488568|1085053|        0|      0|       0|       Perth        |Everyone in the city is dead
  16| 266314|  266314| 746600|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  16|  94851|   94851| 269681|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  16| 284432|  284432| 382511|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  16| 222625|  222625| 182234|        0|      0|       0|      Canberra      |Everyone in the city is dead
  16| 267143|  267143|  55220|        0|      0|       0|     Wollongong     |Everyone in the city is infected
  16| 116520|  116520| 288855|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  16| 152287|  152287|  35293|        0|      0|       0|      Geelong       |Everyone in the city is infected
  16|  15478|   15478| 143040|        0|      0|       0|     Townsville     |Everyone in the city is dead
  16|  16024|   16024| 118442|        0|      0|       0|       Cairns       |Everyone in the city is dead
  16|  30309|   30309|  58603|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  16|  11723|   11723| 116199|        0|      0|       0|       Darwin       |Everyone in the city is dead
  16|  83857|   83857| 167542|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  16|  27219|   27219|  38225|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  16|  12965|   12965|  68331|        0|      0|       0|       Mackay       |Everyone in the city is dead
  16|  19683|   19683|  53689|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  16|  44618|   44618|  53785|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  16|  28539|   28539|  56931|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  16|  16305|   16305|  45158|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  16|  47876|   47876|  81308|        0|      0|       0|      Mildura       |Everyone in the city is dead
  16|  31581|   31581|  16238|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  16|  23742|   23742|  26889|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  16|  21996|   21996|  45425|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  16|  20159|   20159|  53206|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  16|  31789|   31789|  46767|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  16|  25198|   25198|  45763|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  16|  54555|   54555|  70800|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  16|  46466|   46466|  60269|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  16|  50811|   50811|  68715|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  16|  62508|   62508|  84108|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  16|  55880|   55880|  68707|        0|      0|       0|       Albany       |Everyone in the city is dead
  16|  16138|   16138|  57745|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  16|   6042|    6042|  22875|        0|      0|       0|       Broome       |Everyone in the city is dead
  16|  43840|   43840|  56909|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  17|2275419| 2275419|1962907|        0|      0|       0|       Sydney       |Everyone in the city is dead
  17| 331669|  331669|1483029|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  17| 337556|  337556|1197571|        0|      0|       0|       Perth        |Everyone in the city is dead
  17| 184138|  184138| 807979|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  17| 129052|  129052| 312698|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  17| 209903|  209903| 452478|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  17| 221478|  221478| 256060|        0|      0|       0|      Canberra      |Everyone in the city is dead
  17| 249738|  249738| 138465|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  17|  99126|   99126| 321897|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  17| 106780|  106780|  70886|        0|      0|       0|      Geelong       |Everyone in the city is dead
  17|  12167|   12167| 147095|        0|      0|       0|     Townsville     |Everyone in the city is dead
  17|  11723|   11723| 122349|        0|      0|       0|       Cairns       |Everyone in the city is dead
  17|  30514|   30514|  68774|        0|      0|       0|   Albury Wodonga   |Everyone in the city is dead
  17|   9285|    9285| 119294|        0|      0|       0|       Darwin       |Everyone in the city is dead
  17|  75414|   75414| 192679|        0|      0|       0|     Toowoomba      |Everyone in the city is dead
  17|  82560|   82560|  65744|        0|      0|       0|  Bathurst Orange   |Everyone in the city is dead
  17|  10251|   10251|  71748|        0|      0|       0|       Mackay       |Everyone in the city is dead
  17|  15121|   15121|  58729|        0|      0|       0|    Rockhampton     |Everyone in the city is dead
  17|  41232|   41232|  67529|        0|      0|       0|   Coffs Harbour    |Everyone in the city is dead
  17|  24463|   24463|  65085|        0|      0|       0|     Bundaberg      |Everyone in the city is dead
  17|  18470|   18470|  51314|        0|      0|       0|    Wagga Wagga     |Everyone in the city is dead
  17|  43641|   43641|  95854|        0|      0|       0|      Mildura       |Everyone in the city is dead
  17|  22017|   22017|  23576|        0|      0|       0|Shepparton Mooroopna|Everyone in the city is dead
  17|  17961|   17961|  32876|        0|      0|       0|     Gladstone      |Everyone in the city is dead
  17|  18711|   18711|  51662|        0|      0|       0|     Hervey Bay     |Everyone in the city is dead
  17|  20559|   20559|  60059|        0|      0|       0|       Dubbo        |Everyone in the city is dead
  17|  33602|   33602|  57967|        0|      0|       0|      Tamworth      |Everyone in the city is dead
  17|  22453|   22453|  53247|        0|      0|       0|   Port Macquarie   |Everyone in the city is dead
  17|  53962|   53962|  88787|        0|      0|       0| Kalgoorlie Boulder |Everyone in the city is dead
  17|  42798|   42798|  74534|        0|      0|       0|    Warrnambool     |Everyone in the city is dead
  17|  47906|   47906|  84683|        0|      0|       0|     Geraldton      |Everyone in the city is dead
  17|  56270|   56270| 102864|        0|      0|       0|      Bunbury       |Everyone in the city is dead
  17|  54150|   54150|  86756|        0|      0|       0|       Albany       |Everyone in the city is dead
  17|  17119|   17119|  63451|        0|      0|       0|   Alice Springs    |Everyone in the city is dead
  17|   6163|    6163|  24929|        0|      0|       0|       Broome       |Everyone in the city is dead
  17|  40788|   40788|  70504|        0|      0|       0|    Port Augusta    |Everyone in the city is dead
  18|1562361| 1562361|2483693|        0|      0|       0|       Sydney       |Everyone in the city is dead
  18| 235866|  235866|1561651|        0|      0|       0|      Brisbane      |Everyone in the city is dead
  18| 235144|  235144|1275952|        0|      0|       0|       Perth        |Everyone in the city is dead
  18| 128325|  128325| 850753|        0|      0|       0|      Adelaide      |Everyone in the city is dead
  18| 145087|  145087| 361060|        0|      0|       0|     Newcastle      |Everyone in the city is dead
  18| 154954|  154954| 504129|        0|      0|       0|     Gold Coast     |Everyone in the city is dead
  18| 219945|  219945| 329374|        0|      0|       0|      Canberra      |Everyone in the city is dead
  18| 230996|  230996| 215463|        0|      0|       0|     Wollongong     |Everyone in the city is dead
  18|  82232|   82232| 349307|        0|      0|       0|   Sunshine Coast   |Everyone in the city is dead
  18|  80082|   80082|  97580|        0|      0|       0|      Geelong       |Everyone in the city is dead
  18|   9598|    9598| 150294|        0|      0|       0|     Townsville     |Everyone in the city is dead
  18|   8628|    8628| 125224|        0|      0|       0|       Cairns       |Everyone in the city is dead
